OrderID,CustomerID,OrderDate,OrderStatus
826,4657,2025-01-19,Delivered
827,7885,2025-06-21,Delivered
828,7497,2021-11-04,Delivered
829,7080,2022-03-03,Delivered
830,6233,2024-12-27,Delivered
831,126,2024-11-16,Returned
832,5417,2022-01-17,Delivered
833,1192,2023-05-09,Delivered
834,1194,2023-10-09,Delivered
835,4880,2023-06-04,Delivered
836,4110,2025-01-19,Delivered
837,9628,2022-01-29,Delivered
838,1169,2021-11-02,Returned
839,1282,2021-12-21,Delivered
840,471,2023-03-18,Delivered
841,7679,2025-04-30,Cancelled
842,8616,2022-05-08,Delivered
843,426,2022-02-06,Delivered
844,2032,2024-10-01,Delivered
845,4021,2023-09-30,Cancelled
846,4002,2024-01-19,Delivered
847,2980,2022-08-26,Delivered
848,913,2024-04-05,Delivered
849,8208,2021-12-22,Delivered
850,1877,2021-09-27,Delivered
851,8209,2025-06-12,Delivered
852,5239,2024-04-13,Delivered
853,9677,2024-11-29,Delivered
854,3156,2024-08-02,Delivered
855,3344,2021-08-18,Delivered
856,4173,2025-01-05,Delivered
857,1788,2023-10-02,Delivered
858,6792,2024-08-29,Delivered
859,9010,2022-06-29,Delivered
860,9188,2024-08-23,Delivered
861,6568,2025-04-03,Delivered
862,6092,2021-11-11,Delivered
863,3216,2021-09-11,Delivered
864,4127,2024-06-18,Delivered
865,3086,2021-08-15,Delivered
866,7894,2023-03-31,Delivered
867,6554,2023-03-12,Delivered
868,5604,2022-09-26,Delivered
869,886,2024-06-09,Delivered
870,2652,2024-12-15,Delivered
871,1760,2024-08-17,Returned
872,6317,2025-05-10,Delivered
873,3851,2021-07-28,Delivered
874,3532,2025-01-01,Delivered
875,9180,2024-03-09,Delivered
876,5727,2023-07-30,Delivered
877,502,2023-03-05,Delivered
878,5693,2021-08-18,Delivered
879,1275,2022-09-13,Delivered
880,6440,2024-05-18,Returned
881,2784,2025-03-20,Delivered
882,3388,2023-02-19,Delivered
883,7512,2024-08-13,Delivered
884,631,2023-04-23,Delivered
885,9614,2024-09-18,Returned
886,437,2025-04-09,Delivered
887,8997,2023-09-29,Delivered
888,2127,2023-05-05,Returned
889,9271,2021-11-18,Delivered
890,2441,2024-06-21,Delivered
891,7952,2023-06-14,Delivered
892,2297,2022-04-14,Delivered
893,1996,2024-12-14,Delivered
894,1339,2023-08-11,Returned
895,4400,2023-04-16,Delivered
896,9144,2022-09-30,Cancelled
897,4606,2025-04-10,Delivered
898,5738,2023-03-10,Returned
899,8918,2022-12-10,Delivered
900,1544,2022-05-13,Cancelled
901,7567,2024-11-07,Delivered
902,5979,2024-04-24,Delivered
903,5152,2021-08-07,Delivered
904,2785,2023-02-11,Delivered
905,7411,2022-08-19,Delivered
906,127,2025-04-15,Cancelled
907,8789,2021-12-06,Delivered
908,3181,2023-01-06,Delivered
909,4049,2024-03-11,Returned
910,1385,2021-11-07,Delivered
911,4098,2024-04-04,Delivered
912,9746,2023-04-26,Delivered
913,2521,2022-04-03,Delivered
914,5863,2024-05-07,Delivered
915,8584,2024-11-05,Cancelled
916,1695,2023-08-25,Delivered
917,2873,2022-07-27,Delivered
918,1326,2023-07-07,Delivered
919,3286,2022-04-02,Delivered
920,7922,2023-11-02,Delivered
921,6605,2023-03-02,Delivered
922,8025,2025-01-23,Delivered
923,2574,2025-06-18,Delivered
924,713,2022-01-16,Delivered
925,4898,2022-08-27,Delivered
926,359,2025-01-14,Delivered
927,2725,2024-05-07,Delivered
928,4073,2024-05-18,Delivered
929,7137,2023-06-10,Delivered
930,7015,2021-09-18,Delivered
931,6038,2024-09-04,Delivered
932,8825,2022-08-24,Delivered
933,4023,2022-09-15,Delivered
934,1897,2023-03-14,Delivered
935,7587,2022-12-19,Cancelled
936,3403,2023-08-28,Delivered
937,5902,2021-10-19,Delivered
938,1725,2023-10-19,Delivered
939,9845,2025-06-13,Delivered
940,3560,2023-05-29,Delivered
941,81,2023-12-29,Delivered
942,2463,2023-06-04,Delivered
943,4240,2021-10-06,Cancelled
944,3951,2024-01-16,Delivered
945,5031,2023-02-20,Delivered
946,5804,2024-05-05,Delivered
947,6268,2022-09-08,Delivered
948,1743,2022-12-01,Delivered
949,9341,2023-12-05,Delivered
950,5373,2024-07-19,Delivered
951,9370,2023-08-01,Cancelled
952,5998,2022-08-31,Returned
953,9962,2022-08-02,Delivered
954,1775,2023-11-06,Delivered
955,3246,2021-08-09,Delivered
956,3498,2025-03-22,Delivered
957,4660,2022-08-28,Delivered
958,8023,2023-05-12,Returned
959,7328,2023-01-26,Returned
960,5049,2022-11-06,Delivered
961,5468,2025-04-03,Delivered
962,419,2025-01-20,Delivered
963,5740,2021-10-09,Delivered
964,4376,2023-03-05,Returned
965,8076,2022-01-14,Cancelled
966,2815,2024-10-23,Delivered
967,920,2023-11-29,Delivered
968,1879,2022-07-24,Delivered
969,9471,2025-06-07,Cancelled
970,1261,2023-08-26,Returned
971,6949,2023-09-18,Delivered
972,908,2021-08-19,Delivered
973,8904,2022-02-04,Delivered
974,3070,2024-11-08,Cancelled
975,2390,2022-10-31,Delivered
976,9453,2021-12-22,Cancelled
977,4469,2023-04-08,Delivered
978,1364,2024-01-03,Delivered
979,9453,2025-02-04,Delivered
980,6919,2022-08-04,Delivered
981,642,2024-04-23,Delivered
982,9942,2021-10-18,Delivered
983,9830,2023-05-25,Delivered
984,676,2022-11-27,Delivered
985,759,2023-09-07,Delivered
986,7982,2023-11-08,Delivered
987,3766,2023-10-16,Delivered
988,4414,2022-12-02,Delivered
989,5649,2023-08-11,Delivered
990,495,2022-02-23,Delivered
991,8882,2023-10-29,Delivered
992,615,2023-09-18,Delivered
993,1009,2022-10-10,Cancelled
994,2736,2022-01-11,Delivered
995,7780,2024-06-14,Delivered
996,7214,2022-04-16,Delivered
997,8738,2023-08-05,Delivered
998,5123,2024-05-01,Delivered
999,1750,2025-06-18,Delivered
1000,9660,2021-12-25,Delivered
1001,7185,2022-08-19,Delivered
1002,2242,2023-10-12,Delivered
1003,7106,2022-03-14,Delivered
1004,2863,2024-12-13,Returned
1005,5802,2024-09-02,Delivered
1006,4506,2024-08-21,Delivered
1007,9315,2023-01-14,Delivered
1008,5496,2023-10-13,Returned
1009,529,2022-03-11,Returned
1010,4446,2024-07-23,Delivered
1011,8596,2024-12-01,Delivered
1012,4356,2021-12-11,Delivered
1013,347,2024-11-12,Delivered
1014,9289,2023-05-11,Delivered
1015,6205,2024-01-27,Delivered
1016,6311,2023-11-06,Returned
1017,4218,2024-03-17,Delivered
1018,7780,2021-07-20,Returned
1019,4843,2023-03-05,Delivered
1020,8910,2022-10-15,Cancelled
1021,1916,2023-10-23,Returned
1022,9524,2021-10-15,Delivered
1023,7144,2023-02-21,Delivered
1024,5294,2025-05-27,Delivered
1025,5419,2022-01-27,Delivered
1026,2612,2022-10-12,Delivered
1027,6294,2024-10-03,Delivered
1028,7399,2022-02-16,Delivered
1029,174,2025-01-06,Delivered
1030,6458,2022-11-12,Returned
1031,4811,2024-05-18,Delivered
1032,6260,2022-08-11,Delivered
1033,7433,2024-09-21,Returned
1034,4078,2024-12-05,Delivered
1035,8915,2024-06-25,Cancelled
1036,1182,2022-10-23,Delivered
1037,4848,2024-02-14,Delivered
1038,6714,2023-04-15,Delivered
1039,335,2025-02-05,Returned
1040,4821,2025-02-16,Delivered
1041,7140,2023-03-12,Delivered
1042,5839,2022-06-26,Delivered
1043,9077,2024-01-29,Delivered
1044,5148,2022-04-01,Delivered
1045,1348,2023-02-17,Delivered
1046,926,2021-07-02,Delivered
1047,2699,2021-09-11,Delivered
1048,823,2024-09-02,Cancelled
1049,7752,2023-01-22,Delivered
1050,2661,2023-12-20,Delivered
1051,9715,2023-07-24,Delivered
1052,5548,2024-05-02,Delivered
1053,8219,2023-01-12,Delivered
1054,8582,2022-10-26,Delivered
1055,812,2022-11-30,Delivered
1056,6916,2024-11-07,Delivered
1057,1311,2024-07-12,Cancelled
1058,4240,2023-06-15,Delivered
1059,5303,2025-03-05,Delivered
1060,9123,2023-02-04,Delivered
1061,2018,2023-08-30,Delivered
1062,9429,2022-05-31,Delivered
1063,4183,2025-03-31,Delivered
1064,1584,2022-03-25,Delivered
1065,9391,2025-03-30,Delivered
1066,4648,2024-05-06,Delivered
1067,5036,2022-12-27,Delivered
1068,1611,2022-01-14,Delivered
1069,5355,2022-07-17,Delivered
1070,6553,2022-07-31,Delivered
1071,4820,2022-08-24,Cancelled
1072,9659,2023-07-07,Delivered
1073,2295,2023-03-19,Delivered
1074,8541,2024-03-29,Returned
1075,509,2023-04-20,Cancelled
1076,9108,2021-12-08,Delivered
1077,7722,2022-11-25,Cancelled
1078,5176,2024-03-19,Delivered
1079,3503,2022-05-10,Returned
1080,9590,2023-06-22,Delivered
1081,8425,2022-03-19,Delivered
1082,5753,2023-08-24,Delivered
1083,6635,2024-02-18,Returned
1084,2447,2024-06-13,Delivered
1085,4884,2023-05-15,Cancelled
1086,6374,2025-01-25,Delivered
1087,9355,2023-08-02,Delivered
1088,9211,2024-04-17,Delivered
1089,4660,2022-04-10,Delivered
1090,7863,2024-04-15,Cancelled
1091,275,2022-09-06,Delivered
1092,738,2022-08-22,Delivered
1093,3891,2023-06-12,Delivered
1094,3908,2023-11-29,Delivered
1095,8172,2023-05-15,Delivered
1096,3889,2024-09-15,Delivered
1097,142,2023-05-20,Cancelled
1098,4556,2021-07-17,Delivered
1099,9562,2023-02-19,Delivered
1100,7623,2022-03-05,Delivered
1101,2081,2022-11-17,Returned
1102,5506,2024-02-01,Delivered
1103,6833,2024-10-04,Delivered
1104,7869,2021-10-02,Cancelled
1105,8531,2024-01-27,Cancelled
1106,4645,2024-05-04,Delivered
1107,8338,2025-04-16,Delivered
1108,3950,2024-11-18,Delivered
1109,9828,2023-03-01,Delivered
1110,3142,2025-05-07,Delivered
1111,6407,2022-05-16,Delivered
1112,9496,2022-03-22,Delivered
1113,427,2021-11-17,Delivered
1114,5547,2023-04-28,Delivered
1115,9471,2023-03-19,Delivered
1116,610,2022-04-11,Delivered
1117,5767,2023-06-05,Returned
1118,4765,2023-06-06,Delivered
1119,2920,2023-04-01,Delivered
1120,4749,2023-03-16,Delivered
1121,4893,2025-01-21,Delivered
1122,1352,2022-08-17,Delivered
1123,139,2024-05-19,Delivered
1124,2764,2025-04-16,Delivered
1125,2583,2022-08-01,Delivered
1126,9337,2024-04-20,Cancelled
1127,5100,2024-06-27,Delivered
1128,6951,2024-12-23,Delivered
1129,9875,2021-12-05,Delivered
1130,8795,2022-08-05,Delivered
1131,3643,2022-07-15,Delivered
1132,7070,2023-01-15,Delivered
1133,2931,2023-07-07,Delivered
1134,5370,2024-05-25,Delivered
1135,4539,2025-05-20,Delivered
1136,402,2022-06-15,Delivered
1137,7384,2024-08-29,Cancelled
1138,6727,2024-06-08,Delivered
1139,6960,2021-07-01,Delivered
1140,5245,2023-05-04,Delivered
1141,6955,2022-10-29,Delivered
1142,6481,2024-04-01,Delivered
1143,4626,2022-05-21,Delivered
1144,6135,2024-03-27,Returned
1145,1955,2021-12-02,Delivered
1146,9902,2024-09-26,Delivered
1147,2525,2025-05-16,Delivered
1148,7393,2022-10-17,Delivered
1149,9076,2025-03-22,Delivered
1150,3545,2023-01-26,Cancelled
1151,6159,2021-09-27,Delivered
1152,3545,2023-11-16,Delivered
1153,9929,2021-07-02,Delivered
1154,8386,2022-09-22,Delivered
1155,5455,2022-08-24,Delivered
1156,5617,2024-12-06,Delivered
1157,539,2022-02-22,Delivered
1158,5264,2022-05-25,Delivered
1159,3837,2024-03-12,Delivered
1160,6784,2024-03-19,Cancelled
1161,3470,2023-03-29,Delivered
1162,3941,2025-03-26,Returned
1163,9752,2022-04-01,Delivered
1164,8382,2022-04-14,Delivered
1165,1058,2023-01-01,Cancelled
1166,5300,2022-04-09,Delivered
1167,3873,2025-05-18,Delivered
1168,5202,2024-08-26,Delivered
1169,8492,2022-03-01,Delivered
1170,9530,2024-03-11,Delivered
1171,3257,2025-02-05,Cancelled
1172,7742,2022-09-09,Delivered
1173,5661,2021-06-27,Delivered
1174,9911,2022-09-04,Delivered
1175,5285,2022-03-25,Delivered
1176,9910,2022-08-17,Delivered
1177,3784,2024-03-24,Delivered
1178,9033,2024-03-03,Delivered
1179,343,2024-08-10,Delivered
1180,9598,2021-08-11,Returned
1181,2664,2022-10-05,Delivered
1182,782,2023-10-20,Cancelled
1183,6246,2023-03-18,Delivered
1184,2059,2024-01-26,Delivered
1185,2927,2023-10-01,Delivered
1186,7618,2023-03-03,Delivered
1187,7100,2022-06-09,Delivered
1188,2446,2023-06-09,Delivered
1189,8934,2022-09-24,Delivered
1190,2094,2024-05-07,Delivered
1191,146,2021-12-06,Delivered
1192,9386,2025-03-22,Delivered
1193,7786,2025-02-25,Cancelled
1194,9217,2021-10-26,Delivered
1195,4004,2024-11-01,Returned
1196,3519,2022-07-30,Delivered
1197,5350,2022-07-06,Delivered
1198,9119,2023-06-09,Delivered
1199,7222,2022-06-02,Delivered
1200,6763,2025-02-25,Delivered
1201,2190,2021-07-19,Delivered
1202,8785,2024-05-01,Cancelled
1203,9708,2023-06-07,Delivered
1204,6205,2021-11-06,Delivered
1205,8342,2022-01-16,Delivered
1206,6589,2023-12-17,Delivered
1207,5265,2024-01-31,Delivered
1208,1104,2023-08-17,Cancelled
1209,8160,2022-01-20,Delivered
1210,6888,2022-08-01,Cancelled
1211,4719,2021-11-22,Delivered
1212,227,2025-01-11,Delivered
1213,8454,2024-12-05,Delivered
1214,6695,2024-11-12,Delivered
1215,6517,2024-12-04,Delivered
1216,9714,2023-11-24,Cancelled
1217,4313,2023-11-19,Cancelled
1218,5399,2024-06-05,Cancelled
1219,2253,2024-04-21,Delivered
1220,5527,2023-02-11,Delivered
1221,5763,2023-02-10,Delivered
1222,9618,2023-11-13,Delivered
1223,6003,2021-08-08,Delivered
1224,3513,2023-01-28,Delivered
1225,5268,2022-12-27,Delivered
1226,8352,2022-08-31,Delivered
1227,1245,2024-11-29,Delivered
1228,5017,2025-03-23,Cancelled
1229,3596,2024-04-21,Delivered
1230,2363,2024-03-21,Delivered
1231,8548,2023-04-26,Delivered
1232,6696,2024-06-03,Delivered
1233,4740,2023-12-04,Delivered
1234,9348,2024-11-14,Delivered
1235,2731,2023-04-19,Delivered
1236,7808,2023-01-14,Delivered
1237,9601,2023-05-06,Returned
1238,9540,2022-06-23,Delivered
1239,3825,2024-09-07,Delivered
1240,5962,2024-11-15,Delivered
1241,5703,2021-07-08,Delivered
1242,578,2023-02-13,Delivered
1243,5348,2023-05-15,Delivered
1244,3125,2025-05-30,Delivered
1245,4296,2024-10-10,Delivered
1246,9980,2025-03-30,Delivered
1247,9349,2023-01-27,Delivered
1248,1806,2021-12-15,Returned
1249,491,2022-04-11,Delivered
1250,5142,2023-10-15,Delivered
1251,9998,2022-12-31,Delivered
1252,962,2024-02-07,Returned
1253,6568,2021-08-04,Delivered
1254,4804,2023-01-24,Delivered
1255,1992,2021-11-18,Returned
1256,8092,2022-01-11,Delivered
1257,3491,2023-07-04,Delivered
1258,2769,2024-03-31,Delivered
1259,2284,2025-04-18,Delivered
1260,724,2022-10-06,Cancelled
1261,2206,2023-09-07,Delivered
1262,4943,2024-01-10,Cancelled
1263,7089,2024-07-19,Delivered
1264,7690,2021-08-23,Cancelled
1265,3845,2021-10-28,Delivered
1266,612,2024-10-19,Delivered
1267,4666,2025-02-02,Delivered
1268,9902,2025-05-06,Cancelled
1269,5476,2022-04-03,Delivered
1270,4628,2024-06-13,Delivered
1271,3756,2023-05-26,Delivered
1272,9531,2025-01-15,Delivered
1273,636,2023-10-24,Cancelled
1274,9413,2024-01-29,Delivered
1275,84,2022-07-01,Delivered
1276,2556,2022-11-29,Delivered
1277,6281,2021-08-27,Delivered
1278,8349,2023-02-19,Delivered
1279,3656,2023-12-29,Delivered
1280,6026,2022-10-01,Delivered
1281,4543,2024-11-20,Returned
1282,1596,2024-04-05,Delivered
1283,4572,2022-11-04,Cancelled
1284,1274,2024-05-15,Cancelled
1285,6792,2024-07-30,Delivered
1286,1574,2025-03-13,Returned
1287,1467,2025-06-09,Delivered
1288,98,2025-05-19,Returned
1289,2992,2024-11-09,Delivered
1290,8080,2024-09-27,Delivered
1291,2805,2024-12-17,Delivered
1292,5390,2023-02-28,Delivered
1293,3450,2025-02-09,Delivered
1294,7962,2024-04-12,Delivered
1295,4634,2024-01-29,Delivered
1296,3262,2021-06-27,Delivered
1297,7808,2024-10-18,Delivered
1298,5877,2024-05-07,Delivered
1299,4490,2023-08-31,Delivered
1300,4637,2021-08-17,Delivered
1301,1730,2021-09-02,Delivered
1302,2443,2025-05-27,Delivered
1303,3726,2024-12-15,Delivered
1304,8195,2024-11-13,Returned
1305,4096,2023-11-12,Delivered
1306,550,2025-06-24,Delivered
1307,6561,2022-03-23,Delivered
1308,1796,2024-02-13,Delivered
1309,2554,2024-04-26,Delivered
1310,2874,2023-05-24,Delivered
1311,6561,2024-01-25,Delivered
1312,2240,2022-02-27,Delivered
1313,550,2021-12-04,Delivered
1314,7284,2022-10-21,Delivered
1315,3235,2022-09-04,Delivered
1316,1058,2021-07-06,Cancelled
1317,3103,2024-06-06,Delivered
1318,7777,2023-03-04,Delivered
1319,7044,2025-03-10,Delivered
1320,3803,2024-03-06,Delivered
1321,6673,2025-06-02,Cancelled
1322,9521,2025-06-16,Delivered
1323,598,2023-05-30,Returned
1324,7619,2022-11-04,Delivered
1325,3732,2023-10-13,Delivered
1326,9783,2021-10-31,Delivered
1327,5573,2021-10-17,Delivered
1328,1565,2022-05-30,Cancelled
1329,7602,2022-12-20,Cancelled
1330,3056,2022-04-03,Delivered
1331,1720,2022-05-20,Delivered
1332,3252,2022-11-17,Returned
1333,370,2024-12-16,Cancelled
1334,8870,2021-11-02,Delivered
1335,3644,2023-09-18,Delivered
1336,5098,2024-01-16,Delivered
1337,3491,2023-12-27,Delivered
1338,4924,2024-06-20,Delivered
1339,6871,2022-07-26,Delivered
1340,5056,2023-06-10,Delivered
1341,261,2025-05-17,Delivered
1342,6638,2024-03-06,Delivered
1343,9504,2022-08-22,Delivered
1344,320,2024-08-02,Delivered
1345,1167,2025-01-24,Delivered
1346,9289,2025-01-13,Delivered
1347,3131,2024-07-25,Delivered
1348,5425,2022-02-04,Delivered
1349,2845,2024-03-25,Delivered
1350,3839,2024-07-03,Delivered
1351,1279,2022-01-05,Delivered
1352,9289,2024-07-12,Delivered
1353,6373,2025-04-20,Delivered
1354,4301,2023-12-17,Delivered
1355,5423,2021-10-15,Delivered
1356,5388,2023-08-31,Delivered
1357,4771,2023-05-17,Delivered
1358,2335,2022-10-22,Delivered
1359,4153,2023-06-15,Delivered
1360,734,2025-06-06,Delivered
1361,7550,2024-09-30,Delivered
1362,5349,2022-11-03,Delivered
1363,2685,2023-01-09,Delivered
1364,7659,2024-03-15,Returned
1365,9143,2023-07-17,Delivered
1366,2413,2024-04-03,Delivered
1367,7560,2022-12-01,Delivered
1368,2225,2022-08-08,Delivered
1369,1848,2024-04-08,Delivered
1370,2256,2023-12-26,Returned
1371,4461,2024-02-28,Delivered
1372,2859,2025-06-10,Delivered
1373,1415,2021-09-02,Delivered
1374,3845,2022-02-01,Cancelled
1375,7266,2023-09-26,Delivered
1376,8064,2023-09-21,Cancelled
1377,8386,2025-02-02,Delivered
1378,7788,2023-06-12,Returned
1379,911,2024-11-21,Delivered
1380,5215,2024-11-24,Delivered
1381,9653,2023-12-25,Delivered
1382,9262,2024-05-19,Delivered
1383,6483,2021-11-24,Delivered
1384,4136,2023-06-26,Cancelled
1385,5718,2023-11-24,Cancelled
1386,6956,2021-08-25,Delivered
1387,745,2024-07-08,Delivered
1388,2505,2022-07-10,Delivered
1389,8949,2023-10-28,Delivered
1390,5977,2021-12-14,Delivered
1391,593,2025-03-16,Delivered
1392,422,2023-08-30,Delivered
1393,8678,2022-08-14,Returned
1394,9862,2024-07-17,Delivered
1395,196,2022-09-09,Cancelled
1396,9564,2023-03-19,Returned
1397,63,2025-02-15,Returned
1398,2413,2024-06-24,Delivered
1399,9084,2023-04-29,Delivered
1400,8367,2025-01-24,Delivered
1401,6403,2022-11-05,Delivered
1402,7389,2023-02-03,Delivered
1403,284,2023-09-05,Returned
1404,9243,2022-11-27,Delivered
1405,4401,2025-06-04,Delivered
1406,5107,2025-05-31,Delivered
1407,987,2024-08-10,Cancelled
1408,2828,2021-08-01,Returned
1409,4737,2023-04-16,Cancelled
1410,2096,2022-10-23,Delivered
1411,9085,2021-11-28,Delivered
1412,3306,2022-09-24,Delivered
1413,5720,2023-03-17,Delivered
1414,6236,2025-06-23,Delivered
1415,4166,2023-08-02,Delivered
1416,7843,2024-03-28,Delivered
1417,2869,2021-06-27,Delivered
1418,5446,2025-02-01,Cancelled
1419,8232,2021-09-19,Delivered
1420,3430,2025-03-08,Delivered
1421,5144,2022-01-15,Delivered
1422,9020,2024-01-30,Delivered
1423,3678,2024-11-21,Delivered
1424,6685,2021-09-16,Delivered
1425,3980,2024-12-26,Delivered
1426,1159,2021-07-22,Delivered
1427,4529,2023-03-14,Delivered
1428,2997,2025-01-25,Delivered
1429,919,2023-09-24,Delivered
1430,6357,2021-09-01,Delivered
1431,8919,2024-01-02,Delivered
1432,4256,2024-08-20,Delivered
1433,6873,2024-07-28,Delivered
1434,43,2024-09-02,Delivered
1435,2888,2021-07-04,Delivered
1436,7522,2022-03-29,Delivered
1437,755,2021-07-04,Cancelled
1438,3992,2024-01-28,Delivered
1439,4528,2022-12-09,Delivered
1440,5312,2022-05-13,Delivered
1441,4893,2023-03-15,Delivered
1442,1545,2021-08-10,Returned
1443,8955,2022-09-09,Delivered
1444,1267,2024-08-16,Delivered
1445,9743,2023-09-06,Delivered
1446,7722,2023-09-12,Delivered
1447,7003,2023-04-05,Delivered
1448,9236,2021-12-21,Delivered
1449,9282,2023-09-01,Delivered
1450,2254,2024-03-17,Delivered
1451,6182,2022-06-22,Delivered
1452,4539,2025-03-26,Cancelled
1453,8641,2024-12-31,Delivered
1454,1914,2021-07-02,Delivered
1455,513,2025-02-16,Delivered
1456,217,2024-06-25,Delivered
1457,8731,2023-11-29,Delivered
1458,9011,2024-03-06,Delivered
1459,5856,2024-09-02,Delivered
1460,9318,2023-12-30,Delivered
1461,7610,2023-10-22,Delivered
1462,8384,2024-06-23,Returned
1463,8847,2022-04-02,Delivered
1464,6268,2022-12-07,Cancelled
1465,268,2022-01-13,Delivered
1466,1342,2024-09-25,Delivered
1467,4683,2023-12-26,Delivered
1468,5921,2023-12-26,Delivered
1469,1114,2022-03-05,Delivered
1470,7302,2022-03-10,Delivered
1471,947,2023-09-21,Delivered
1472,9861,2022-09-21,Delivered
1473,2634,2022-02-05,Delivered
1474,2424,2022-04-30,Delivered
1475,2093,2021-08-16,Delivered
1476,8365,2021-08-20,Returned
1477,1892,2022-11-04,Delivered
1478,392,2021-09-11,Cancelled
1479,5903,2025-04-30,Delivered
1480,4748,2022-06-14,Delivered
1481,9359,2024-10-16,Delivered
1482,4271,2023-04-10,Returned
1483,5696,2024-03-07,Delivered
1484,4721,2022-12-04,Delivered
1485,5315,2025-05-03,Delivered
1486,7784,2025-02-05,Delivered
1487,9858,2022-11-09,Delivered
1488,5610,2025-05-03,Delivered
1489,1083,2024-09-30,Delivered
1490,9165,2025-02-23,Delivered
1491,9101,2025-02-27,Delivered
1492,765,2024-06-14,Delivered
1493,9038,2021-11-22,Delivered
1494,8175,2022-06-26,Delivered
1495,737,2021-11-28,Delivered
1496,1814,2024-07-03,Delivered
